0	0.0
1	0.239583333333
2	0.395833333333
3	0.489583333333
4	0.53125
5	0.604166666667
6	0.640625
7	0.677083333333
8	0.713541666667
9	0.723958333333
10	0.744791666667
11	0.75
12	0.770833333333
13	0.786458333333
14	0.786458333333
15	0.786458333333
16	0.796875
17	0.802083333333
18	0.802083333333
19	0.807291666667
20	0.807291666667
21	0.807291666667
22	0.817708333333
23	0.817708333333
24	0.817708333333
25	0.828125
26	0.833333333333
27	0.833333333333
28	0.833333333333
29	0.833333333333
30	0.833333333333
31	0.833333333333
32	0.833333333333
33	0.833333333333
34	0.838541666667
35	0.838541666667
36	0.838541666667
37	0.838541666667
38	0.838541666667
39	0.84375
40	0.84375
41	0.84375
42	0.84375
43	0.84375
44	0.84375
45	0.84375
46	0.84375
47	0.84375
48	0.84375
49	0.84375
50	0.84375
51	0.84375
52	0.84375
53	0.84375
54	0.84375
55	0.84375
56	0.84375
57	0.84375
58	0.84375
59	0.84375
60	0.84375
61	0.84375
62	0.848958333333
63	0.854166666667
64	0.854166666667
65	0.854166666667
66	0.859375
67	0.859375
68	0.864583333333
69	0.864583333333
70	0.869791666667
71	0.869791666667
72	0.869791666667
73	0.869791666667
74	0.869791666667
75	0.880208333333
76	0.880208333333
77	0.880208333333
78	0.880208333333
79	0.880208333333
80	0.880208333333
81	0.880208333333
82	0.880208333333
83	0.885416666667
84	0.885416666667
85	0.885416666667
86	0.885416666667
87	0.885416666667
88	0.885416666667
89	0.885416666667
90	0.885416666667
91	0.885416666667
92	0.885416666667
93	0.885416666667
94	0.885416666667
95	0.885416666667
96	0.885416666667
97	0.885416666667
98	0.885416666667
99	0.885416666667
100	0.885416666667
101	0.885416666667
102	0.890625
103	0.890625
104	0.890625
105	0.890625
106	0.890625
107	0.890625
108	0.890625
109	0.890625
110	0.890625
111	0.890625
112	0.890625
113	0.890625
114	0.890625
115	0.890625
116	0.890625
117	0.890625
118	0.890625
119	0.890625
120	0.890625
121	0.890625
122	0.890625
123	0.890625
124	0.890625
125	0.890625
126	0.890625
127	0.890625
128	0.890625
129	0.890625
130	0.890625
131	0.890625
132	0.895833333333
133	0.895833333333
134	0.895833333333
135	0.895833333333
136	0.895833333333
137	0.895833333333
138	0.895833333333
139	0.895833333333
140	0.895833333333
141	0.895833333333
142	0.895833333333
143	0.901041666667
144	0.901041666667
145	0.901041666667
146	0.901041666667
147	0.901041666667
148	0.901041666667
149	0.901041666667
150	0.901041666667
151	0.901041666667
152	0.901041666667
153	0.901041666667
154	0.901041666667
155	0.901041666667
156	0.901041666667
157	0.901041666667
158	0.901041666667
159	0.901041666667
160	0.90625
161	0.90625
162	0.90625
163	0.90625
164	0.90625
165	0.90625
166	0.90625
167	0.911458333333
168	0.911458333333
169	0.916666666667
170	0.916666666667
171	0.916666666667
172	0.916666666667
173	0.921875
174	0.921875
175	0.921875
176	0.921875
177	0.921875
178	0.921875
179	0.921875
180	0.921875
181	0.921875
182	0.921875
183	0.921875
184	0.921875
185	0.921875
186	0.927083333333
187	0.927083333333
188	0.932291666667
189	0.932291666667
190	0.932291666667
191	0.932291666667
192	0.932291666667
193	0.932291666667
194	0.932291666667
195	0.932291666667
196	0.932291666667
197	0.932291666667
198	0.932291666667
199	0.932291666667
200	0.932291666667
201	0.932291666667
202	0.932291666667
203	0.932291666667
204	0.932291666667
205	0.932291666667
206	0.932291666667
207	0.932291666667
208	0.932291666667
209	0.932291666667
210	0.932291666667
211	0.932291666667
212	0.932291666667
213	0.932291666667
214	0.932291666667
215	0.932291666667
216	0.932291666667
217	0.932291666667
218	0.932291666667
219	0.932291666667
220	0.932291666667
221	0.932291666667
222	0.932291666667
223	0.932291666667
224	0.932291666667
225	0.932291666667
226	0.932291666667
227	0.932291666667
228	0.942708333333
229	0.942708333333
230	0.942708333333
231	0.947916666667
232	0.947916666667
233	0.947916666667
234	0.947916666667
235	0.947916666667
236	0.947916666667
237	0.947916666667
238	0.947916666667
239	0.947916666667
240	0.947916666667
241	0.947916666667
242	0.947916666667
243	0.947916666667
244	0.947916666667
245	0.947916666667
246	0.947916666667
247	0.947916666667
248	0.947916666667
249	0.947916666667
250	0.947916666667
251	0.947916666667
252	0.947916666667
253	0.947916666667
254	0.947916666667
255	0.947916666667
256	0.947916666667
257	0.947916666667
258	0.947916666667
259	0.947916666667
260	0.947916666667
261	0.947916666667
262	0.947916666667
263	0.947916666667
264	0.947916666667
265	0.947916666667
266	0.947916666667
267	0.947916666667
268	0.947916666667
269	0.947916666667
270	0.953125
271	0.953125
272	0.953125
273	0.953125
274	0.953125
275	0.953125
276	0.953125
277	0.953125
278	0.953125
279	0.953125
280	0.953125
281	0.953125
282	0.953125
283	0.953125
284	0.953125
285	0.953125
286	0.953125
287	0.953125
288	0.953125
289	0.953125
290	0.953125
291	0.953125
292	0.953125
293	0.953125
294	0.953125
295	0.953125
296	0.953125
297	0.953125
298	0.953125
299	0.953125
